Papua New Guinea,6.067177148,6.097005088
Paraguay,5.815973253,7.20870691
Peru,52.424109241,55.017240495
Philippines,109.348212371,110.741520498
Poland,299.578163415,307.402241626
Portugal,55.668201952,55.198158034
Puerto Rico,21.595331644,19.266134825
Qatar,117.967905401,102.483600023
Reunion,2.692299335,2.731614293
Romania,72.802022175,71.676642042
Russia,1801.935684442,1766.611721141
Rwanda,0.973864572,0.987122598
Saint Helena,0.009859705,0.010629374
Saint Kitts and Nevis,0.254122697,0.24853458
Saint Lucia,0.439208927,0.438496858
Saint Pierre and Miquelon,0.098260306,0.100037358
Saint Vincent/Grenadines,0.226717173,0.227088007
Samoa,0.335265262,0.341471236
Sao Tome and Principe,0.152083815,0.148414412
Saudi Arabia,662.133055004,656.578258322
Senegal,7.921881221,8.603164366
Serbia,46.500632793,47.510254604
Seychelles,1.137223683,1.152034507
Sierra Leone,0.974265915,0.986173422
Singapore,240.92078202,255.184950075
Slovakia,33.861758161,33.500725783
Slovenia,12.674852064,13.594457139
Solomon Islands,0.229860224,0.233857761
Somalia,0.847098186,0.850896626
South Africa,502.717746686,510.751502614
South Korea,731.9911878,771.096485711
South Sudan,1.090730778,1.222081906
Spain,290.113590564,286.124055964
Sri Lanka,21.669513055,24.262210492
Sudan,15.428780782,18.948834793
Suriname,2.288888925,2.058325291
Swaziland,1.061404906,1.089523758
Sweden,49.926537428,53.407685513
Switzerland,39.105715132,39.75981297
Syria,29.977938717,28.227673558
Taiwan,318.276783095,326.276700357
Tajikistan,5.021534534,5.440524346
Tanzania,12.902938252,14.473595189
Thailand,338.458636894,342.33855183
The Bahamas,2.948898546,3.094118336
Timor-Leste,0.527450155,0.531910064
Togo,2.455983827,2.58506354
Tonga,0.140950708,0.139654834
Trinidad and Tobago,54.262425631,49.319426481
Tunisia,23.325422105,22.869615584
Turkey,351.891854878,366.083909186
Turkmenistan,102.089729471,98.959239476
Turks and Caicos Islands,0.212972677,0.221452042
Tuvalu,-,-
U.S. Pacific Islands,0.302227876,0.294382626
U.S. Territories,-,-
U.S. Virgin Islands,2.928070812,2.459005452
Uganda,4.622848489,4.710814265
Ukraine,215.960195837,223.956971721
United Arab Emirates,285.56302973,288.875809304
United Kingdom,458.956145584,480.680495215
United States,5264.776,5172.402
Uruguay,7.581877626,7.519395113
Uzbekistan,107.453899238,92.948991239
Vanuatu,0.160438113,0.164924114
Venezuela,179.192586202,130.15461283
Vietnam,194.746384224,218.766587958
Wake Island,1.367636052,1.371383
Western Sahara,0.2684852,0.269014257
Yemen,17.841133016,8.887855262
Zambia,3.746348391,3.622226086
Zimbabwe,11.594936326,10.480809616
Coal and Coke,,
Afghanistan,2.6533027869791,3.3005920383081
Albania,0.30889394065761,0.24143854109673
Algeria,0.74817035613508,0.39625362043311
American Samoa,0,-
Angola,0,-
Antarctica,0,-
Antigua and Barbuda,0,-
Argentina,4.2155894536854,3.3723268890501
Armenia,0.0026552344168885,0.0027371727722933
Aruba,0,-
Australia,172.46051770338,174.70306692409
Austria,12.91703935232,11.928782856376
Azerbaijan,0.00041017820834788,0.00041017820834788
Bahrain,0,-
Bangladesh,3.7164865910287,4.0381491758024
Barbados,0,-
Belarus,1.6733279858577,1.5419909238175
Belgium,10.259356154387,9.6388057518099
Belize,0,-
Benin,0.096837116193672,0.18527058534695
Bermuda,0,-
Bhutan,0.13042030969418,0.1417646333148
Bolivia,9.878588555538E-05,-
Bosnia and Herzegovina,12.834787538269,12.960721097316
Botswana,2.7646857438902,2.699950181106
Brazil,71.990236768804,61.920308425148
British Virgin Islands,0,-
Brunei,0,-
Bulgaria,26.719791541709,22.978728576932
Burkina Faso,0,-
Burundi,0,-
Cambodia,2.3850111442284,2.8005430345255
Cameroon,0,-
Canada,75.148199644733,71.588344445504
Cape Verde,0,-
Cayman Islands,0,-
Central African Republic,0,-
Chad,0,-
Chile,24.500506601704,25.86912545745
China,8591.7388687468,8506.6515084073
Colombia,18.236060330149,19.805535176573
Comoros,0,-
Congo-Brazzaville,0,-
Congo-Kinshasa,0.030673533380282,0.027590852997036
Cook Islands,0,-
Costa Rica,0.0012370509793563,0.0015741130353311
Cote dIvoire,0,-
Croatia,2.3798872265012,2.5614185304371
Cuba,0.0170217073478,0.018621203684882
Cyprus,0.01075159520671,0.00036339137445904
Czech Republic,62.858910149905,64.4958743315
Denmark,6.8370811863092,7.8846262882359
Djibouti,0,-
Dominica,0,-
Dominican Republic,2.5500799619159,2.6963159981438
Ecuador,0.065852377493225,0.037250121263643
Egypt,1.4424227925851,1.6781663614289
El Salvador,0.0020460214646359,0.0016830688488739
Equatorial Guinea,0,-
Eritrea,0,-
Estonia,0.026814337556286,0.0389789980208
Ethiopia,0.87686188786055,1.0437651120821
Falkland Islands,0,-
Faroe Islands,0,-
Fiji,0,-
Finland,10.513644330394,12.764148262517
Former Czechoslovakia,--,-
Former Serbia and Montenegro,--,-
Former U.S.S.R.,--,-
Former Yugoslavia,--,-
France,33.903553997677,30.64140510933
French Guiana,0,-
French Polynesia,0,-
Gabon,0,-
"Gambia, The",0,-
Georgia,1.1947620795367,1.1821587036
Germany,322.10255880666,312.60730846052
"Germany, East",--,-
"Germany, West",--,-
Ghana,3.4072708688162E-05,3.4072708688162E-05
Gibraltar,0,-
Greece,22.734734103102,17.662276766108
Greenland,0,-
Grenada,0,-
Guadeloupe,0,-
Guam,0,-
Guatemala,3.6387562897584,3.9223353288536
Guinea,0,-
Guinea-Bissau,0,-
Guyana,0,-
Haiti,0,-
Hawaiian Trade Zone,-,-
Honduras,0.27224428309,0.39399368716653
Hong Kong,26.860766169699,26.804741061112
Hungary,9.3822593514985,8.847154566588
Iceland,0.40933915433944,0.4355849289187
India,1531.9760331511,1502.5046464707
Indonesia,187.33811099706,203.26141670948
Iran,3.8995501499908,3.7835891131239
Iraq,0,-
Ireland,5.6231156208522,5.3027936485024
Israel,24.991645055059,21.358215808269
Italy,50.000165487056,45.088315775431
Jamaica,0.2532536443623,0.18946493894148
Japan,449.52024216203,453.46095210663
Jordan,0.40992506437738,0.5618085373573
Kazakhstan,196.82804355982,203.21014897693
Kenya,1.0527012294647,1.0765172506158
Kiribati,0,-
Kosovo,6.3656336359218,6.8628190033852
Kuwait,0.84648090190006,0.77397440777383
Kyrgyzstan,4.2563096927468,3.5146168458239
Laos,6.7585817657985,6.6982907824748
Latvia,0.18047514239781,0.13635011424123
Lebanon,0.37038663724379,0.2838617890484
Lesotho,0,-
Liberia,0,-
Libya,0,-
Lithuania,0.65462259064433,0.65285611553217
Luxembourg,0.17412342317298,0.19216386029998
Macau,0,-
Macedonia,3.883864063411,3.5269369169299
Madagascar,0.86979532631008,1.1285779849826
Malawi,0.20041761675957,0.18071460279944
Malaysia,57.845508913025,61.520835370851
Maldives,0,-
Mali,0,-
Malta,0,-
Martinique,0,-
Mauritania,0,-
Mauritius,1.6435343252622,1.6840662312624
Mexico,54.617404697018,49.904860785685
Micronesia,-,-
Moldova,0.44344853267606,0.32899787463609
Mongolia,13.462909047223,13.74174843882
Montenegro,1.5343532963911,1.214101649063
Montserrat,0,-
Morocco,13.855533157964,13.387701506395
Mozambique,0.032612481487899,0.025624092597635
Myanmar,0.81644868526575,0.95411552551294
Namibia,0.0097776564417038,0.011006952194144
Nauru,0,-
Nepal,0.44532234455164,0.39603001891257
Netherlands,42.554908859913,39.767976405505
Netherlands Antilles,0,-
New Caledonia,1.9799182566748,2.5210437774238
New Zealand,5.4520037549977,4.8896951729692
Nicaragua,0,-
Niger,0.47901133189938,0.52333734860011
Nigeria,0.11269272963196,0.3962360867477
Niue,0,-
North Korea,18.870485832901,21.447514244225
Northern Mariana Islands,-,-
Norway,3.2555481134074,3.2504274950011
Oman,0.21402594246313,0.24546991347264
Pakistan,18.457625862606,19.984091741427
Palestinian Territories,0,-
Panama,0.56950701730877,0.72052359475817
Papua New Guinea,0,-
Paraguay,0,-
Peru,2.3357001398584,2.6678175461147
Philippines,45.872946015993,43.102884101311
Poland,193.73251421484,193.89783027827
Portugal,12.751669749338,11.117202771234
Puerto Rico,2.9566924946256,2.3080926870327
Qatar,0,-
Reunion,0,-
Romania,24.439631693829,22.022587420163
Russia,464.1185445136,441.50298115369
Rwanda,0,-
Saint Helena,0,-
Saint Kitts and Nevis,0,-
Saint Lucia,0,-
Saint Pierre and Miquelon,0,-
Saint Vincent/Grenadines,0,-
Samoa,0,-
Sao Tome and Principe,0,-
Saudi Arabia,0.25715650241841,0.27181194516687
Senegal,0.85445356367296,0.89399126070667
Serbia,31.825643654053,32.29129894887
Seychelles,0,-
Sierra Leone,0,-
Singapore,1.4105686185715,1.4803871087224
Slovakia,13.577266725341,12.624171725244
Slovenia,4.0824453220287,4.404119502009
Solomon Islands,0,-
Somalia,0,-
South Africa,401.13086269381,408.55023567345
South Korea,343.0008933372,359.86041566562
South Sudan,0,-
Spain,49.120484808373,38.452089903999
Sri Lanka,4.9902208052795,5.3129715208553
Sudan,0,-
Suriname,0,-
Swaziland,0.296149584827,0.31901361215622
Sweden,6.7361026808682,6.837820059377
Switzerland,0.3447843182461,0.29147183447048
Syria,0.015577111539616,0.024444146729816
Taiwan,142.05680833224,144.25746879485
Tajikistan,2.218454190633,2.9054827272782
Tanzania,0.57383767311627,0.69997156560324
Thailand,63.903224585088,65.343306612044
The Bahamas,0,-
Timor-Leste,0,-
Togo,0.30219807566481,0.32091480001319
Tonga,0,-
Trinidad and Tobago,0.014004090501489,0.00057755839286322
Tunisia,0.0085191824963552,0.012010101403557
Turkey,137.10034204288,145.31482692639
Turkmenistan,0,-
Turks and Caicos Islands,0,-
Tuvalu,-,-
U.S. Pacific Islands,0,-
U.S. Territories,-,-
U.S. Virgin Islands,0,-
Uganda,0,-
Ukraine,120.90297481614,129.38809769314
United Arab Emirates,4.2408600393072,5.0485764726514
United Kingdom,95.0587912426,96.224244746988
United States,1480.324,1354.16
Uruguay,0.0013275984086974,0.0017350876442887
Uzbekistan,5.9648332394279,6.6125345942874
Vanuatu,0,-
Venezuela,0.56252995170988,0.48602108178455
Vietnam,117.68623458653,134.45674074183
Wake Island,0,-
Western Sahara,0,-
Yemen,0.31941361012215,0.29059433702842
Zambia,0.38901874605315,0.38245249925519
Zimbabwe,7.72921437821,6.9667653714034
Natural Gas,,
Afghanistan,0.286806862,0.324276157
Albania,0.065054731,0.083641087
Algeria,85.329312561,79.132962623
American Samoa,0,0
Angola,14.254419424,1.575292703
Antarctica,0,0
Antigua and Barbuda,0,0
Argentina,94.187424671,94.824563988
Armenia,4.021607803,4.347223017
Aruba,0,0
Australia,76.836925607,82.848989004
Austria,16.087613967,16.80046907
Azerbaijan,21.68984114,20.935905161
Bahrain,30.407278511,30.073782161
Bangladesh,52.494226544,57.506873992
Barbados,0.034798679,0.03922131
Belarus,33.688815521,33.445255834
Belgium,32.507609974,33.04826066
Belize,0,0
Benin,0,0
Bermuda,0,0
Bhutan,0,0
Bolivia,5.631866433,6.24213577
Bosnia and Herzegovina,0.380735064,0.397867997
Botswana,0,0
Brazil,80.532268325,66.648896174
British Virgin Islands,0,0
Brunei,7.079654357,7.45875177
Bulgaria,6.070056313,6.125135738
Burkina Faso,0,0
Burundi,0,0
Cambodia,0,0
Cameroon,3.305983412,1.412466464
Canada,228.788642347,216.016296601
Cape Verde,0,0
Cayman Islands,0,0
Central African Republic,0,0
Chad,0,0
Chile,8.789201781,9.420439689
China,377.316416971,405.480667678
Colombia,21.3605994,18.977279656
Comoros,0,0
Congo-Brazzaville,4.581082205,2.746465532
Congo-Kinshasa,0,0
Cook Islands,0,0
Costa Rica,0,0
Cote dIvoire,4.006800802,4.332562486
Croatia,4.029454843,4.319792842
Cuba,2.461372002,2.213720509
Cyprus,0,0
Czech Republic,15.165247728,16.36604451
Denmark,6.88506752,6.82787412
Djibouti,0,0
Dominica,0,0
Dominican Republic,2.173629974,2.046116663
Ecuador,2.208081377,1.082306033
Egypt,96.227436075,99.376826142
El Salvador,0,0
Equatorial Guinea,3.790887485,2.314876853
Eritrea,0,0
Estonia,0.913399104,1.004544313
Ethiopia,0,0
Falkland Islands,0,0
Faroe Islands,0,0
Fiji,0,0
Finland,5.256172455,4.803057989
Former Czechoslovakia,--,--
Former Serbia and Montenegro,--,--
Former U.S.S.R.,--,--
Former Yugoslavia,--,--
France,78.973037739,86.480272046
French Guiana,0,0
French Polynesia,0,0
Gabon,3.654331642,0.743506987
"Gambia, The",0,0
Georgia,4.685735783,4.392879557
Germany,158.415722762,169.858274238
"Germany, East",--,--
"Germany, West",--,--
Ghana,2.735851531,1.460475834
Gibraltar,0,0
Greece,6.208688418,8.034874118
Greenland,0,0
Grenada,0,0
Guadeloupe,0,0
Guam,0,0
Guatemala,0,0
Guinea,0,0
Guinea-Bissau,0,0
Guyana,0,0
Haiti,0,0
Hawaiian Trade Zone,--,-
Honduras,0,0
Hong Kong,6.361987369,6.633960929
Hungary,18.078212905,19.276641743
Iceland,0,0
India,100.702366779,108.029144682
Indonesia,99.896683187,85.630446456
Iran,394.594522854,393.007771615
Iraq,31.475850622,2.162336652
Ireland,8.693862685,10.195408206
Israel,16.583508432,19.093231288
Italy,129.366861963,135.865516763
Jamaica,0,0.033690515
Japan,246.959815387,256.286327124
Jordan,4.548745993,7.929266161
Kazakhstan,31.266603841,28.441580289
Kenya,0,0
Kiribati,0,0
Kosovo,0,0
Kuwait,41.422586945,43.670714691
Kyrgyzstan,0.353116783,0.368469686
Laos,0,0
Latvia,2.570074035,2.661238151
Lebanon,0,0
Lesotho,0,0
Liberia,0,0
Libya,16.891284224,9.97738775
Lithuania,4.841526103,4.264185255
Luxembourg,1.809953685,1.662035911
Macau,0.00378089,0.019677859
Macedonia,0.116019268,0.264909396
Madagascar,0,0
Malawi,0,0
Malaysia,65.310282163,58.410761891
Maldives,0,0
Mali,0,0
Malta,0,0
Martinique,0,0
Mauritania,0,0
Mauritius,0,0
Mexico,156.368209626,150.913406009
Micronesia,-,-
Moldova,4.649708238,4.699100323
Mongolia,0,0
Montenegro,0,0
Montserrat,0,0
Morocco,2.428506992,2.468416381
Mozambique,3.94375771,3.687076438
Myanmar,7.181437184,8.701288985
Namibia,0,0
Nauru,0,0
Nepal,0,0
Netherlands,66.94595085,69.699717137
Netherlands Antilles,0,0
New Caledonia,0,0
New Zealand,9.988153514,9.667833737
Nicaragua,0,0
Niger,0,0
Nigeria,54.555422543,36.27294609
Niue,0,0
North Korea,0,0
Northern Mariana Islands,-,-
Norway,10.872030159,9.866640551
Oman,44.457656925,41.717174144
Pakistan,66.218946316,70.677821706
Palestinian Territories,0,0
Panama,0,0
Papua New Guinea,0.19617599,0.19617599
Paraguay,0,0
Peru,17.812584063,18.779428789
Philippines,5.330056632,6.023381522
Poland,32.56560257,34.010675236
Portugal,9.61718325,10.129718666
Puerto Rico,3.076012254,3.407176935
Qatar,84.993384475,80.142491447
Reunion,0,0
Romania,20.369457107,20.31560941
Russia,864.038749779,843.254635929
Rwanda,0,0
Saint Helena,0,0
Saint Kitts and Nevis,0,0
Saint Lucia,0,0
Saint Pierre and Miquelon,0,0
Saint Vincent/Grenadines,0,0
Samoa,0,0
Sao Tome and Principe,0,0
Saudi Arabia,204.680565293,207.709117893
Senegal,0.104436078,0.101067201
Serbia,4.060149734,4.389801292
Seychelles,0,0
Sierra Leone,0,0
Singapore,23.776530036,24.286028494
Slovakia,9.084231967,9.225781567
Slovenia,1.554054356,1.649277466
Solomon Islands,0,0
Somalia,0,0
South Africa,9.740057934,9.779371705
South Korea,92.971004807,96.281396107
South Sudan,0,0
Spain,57.399342252,58.534986342
Sri Lanka,0,0
Sudan,0,0
Suriname,0,0
Swaziland,0,0
Sweden,2.009605303,1.911627453
Switzerland,6.720752081,7.065501325
Syria,9.345813336,7.356608806
Taiwan,40.841386658,42.588818348
Tajikistan,0.039235198,0.03726468
Tanzania,2.157935894,2.948056013
Thailand,97.375899323,95.134530581
The Bahamas,0,0
Timor-Leste,0,0
Togo,0,0
Tonga,0,0
Trinidad and Tobago,46.927540081,41.101712613
Tunisia,9.482987806,9.724255817
Turkey,92.565031145,89.354498997
Turkmenistan,79.929140215,78.199673291
Turks and Caicos Islands,0,0
Tuvalu,-,-
U.S. Pacific Islands,0,0
U.S. Territories,-,-
U.S. Virgin Islands,0,0
Uganda,0,0
Ukraine,62.054250628,60.157611513
United Arab Emirates,147.539837134,146.529592936
United Kingdom,145.856381621,161.69798828
United States,1482.985,1493.982
Uruguay,0.110469595,0.124941594
Uzbekistan,92.990015131,79.099447242
Vanuatu,0,0
Venezuela,85.24016472,50.20895151
Vietnam,18.706454175,17.474226798
Wake Island,0,0
Western Sahara,0,0
Yemen,3.153167647,0.992090216
Zambia,0,0
Zimbabwe,0,0
Petroleum and Other Liquids,,
Afghanistan,4.7927509945566,4.9166197189708
Albania,3.7265263574834,3.8960755467245
Algeria,58.751007460081,59.194030783238
American Samoa,0.35524591528564,0.36066184441354
Angola,21.927840440182,19.841742871364
Antarctica,0.014342885241616,0.015266697341202
Antigua and Barbuda,0.73537779937445,0.74125542430708
Argentina,101.75879355825,95.903047108357
Armenia,1.0288717905747,0.86984131415471
Aruba,1.2435150509026,1.2640837555465
Australia,154.18349240182,154.17715290454
Austria,38.583680519471,39.371980654128
Azerbaijan,14.847310457169,14.181080553868
Bahrain,7.9501757205547,8.0337333105054
Bangladesh,16.965571378768,17.65982468525
Barbados,1.6548659542937,1.7173265371118
Belarus,21.329598177387,20.455789159099
Belgium,92.82836147141,94.952212217856
Belize,0.58338180654417,0.55759936744925
Benin,5.3084550560782,5.250393884134
Bermuda,0.62461362831321,0.7949815955841
Bhutan,0.45480926417476,0.43869563944718
Bolivia,10.361904646427,11.752632929495
Bosnia and Herzegovina,4.7580177864889,5.2076473707664
Botswana,3.0541927542062,3.0834774946758
Brazil,388.62649856302,363.97190600864
British Virgin Islands,0.18049936201704,0.18293169317254
Brunei,2.5793804983721,2.2600775124853
Bulgaria,13.698620097569,13.784190048672
Burkina Faso,3.4949948731796,3.4181463604642
Burundi,0.1983941841147,0.21706145482886
Cambodia,6.0744718769862,6.8492365464725
Cameroon,6.3906861544608,5.6987541426491
Canada,337.72257480582,345.79041211793
Cape Verde,0.86788552622804,0.86920266281356
Cayman Islands,0.6262704871562,0.64493589629112
Central African Republic,0.41336952139799,0.4146006774619
Chad,0.33972018973255,0.34268690642549
Chile,45.845985861676,48.220214562221
China,1634.6186744916,1680.6921287061
Colombia,44.270016213708,48.922667083408
Comoros,0.18471598686559,0.19397504929051
Congo-Brazzaville,2.5136878399749,2.4975080041014
Congo-Kinshasa,3.1329522056602,3.1201063789024
Cook Islands,0.089909642116659,0.088578908411193
Costa Rica,7.0805531361218,7.6486923394338
Cote dIvoire,6.7023774198509,7.2227541426678
Croatia,10.477189550763,10.180365678536
Cuba,26.00664757292,22.450930064254
Cyprus,7.5171784120769,8.1456406211978
Czech Republic,27.685508941217,25.412792407371
Denmark,22.464843696654,23.050837215551
Djibouti,0.93841467034317,0.95151132718849
Dominica,0.18883461578163,0.19917983120498
Dominican Republic,17.250024089126,18.579624153821
Ecuador,38.8066548756,35.700456069356
Egypt,130.18083391227,128.38828518796
El Salvador,7.0033806940512,7.3163157628158
Equatorial Guinea,0.73134976828115,0.74866962298183
Eritrea,0.62946438574295,0.49312545880599
Estonia,4.2279775429729,4.2255704095634
Ethiopia,10.364382163972,10.982069091321
Falkland Islands,0.043263352693888,0.043995675135349
Faroe Islands,0.73196408485671,0.74123772928153
Fiji,2.4273139592882,2.3741726790179
Finland,28.484006303013,29.039227516192
Former Czechoslovakia,-,-
Former Serbia and Montenegro,-,-
Former U.S.S.R.,-,-
Former Yugoslavia,-,-
France,242.0048256642,236.97711137643
French Guiana,0.75927314715027,0.77721196270631
French Polynesia,1.0581541595978,1.0320510455646
Gabon,3.4279564484696,3.236905409714
"Gambia, The",0.58787178657073,0.60617222291458
Georgia,3.8629061057472,4.778801484898
Germany,345.79443409813,343.93657969104
"Germany, East",-,-
"Germany, West",-,-
Ghana,12.221337628455,11.975016970921
Gibraltar,12.718255907848,12.894038621082
Greece,42.511175143267,42.541729405645
Greenland,0.60876483817082,0.61458852831825
Grenada,0.28343074810192,0.28411368568314
Guadeloupe,1.9936421505178,2.0024686687422
Guam,2.1616066147429,2.0004570467424
Guatemala,12.040770166904,12.803249911996
Guinea,2.710562902308,2.7977686949406
Guinea-Bissau,0.38655892033248,0.3987760982961
Guyana,2.0863747946452,2.1347998213528
Haiti,2.976719546725,3.4110309903671
Hawaiian Trade Zone,--,--
Honduras,9.3461004162634,8.895182856836
Hong Kong,61.546227899463,64.885280117569
Hungary,21.179823103338,21.365261298285
Iceland,2.5326336964356,2.7970718862258
India,518.42754663243,544.22781490468
Indonesia,217.05332271139,224.25747684362
Iran,243.62397703553,241.74723634818
Iraq,122.23158871512,118.31525307289
Ireland,20.987203595473,22.011580688483
Israel,29.617899575409,29.990756323727
Italy,179.37158923455,175.16800473022
Jamaica,8.5091433240809,8.5419769038609
Japan,503.20237430381,492.77160070805
Jordan,19.691532277088,16.041024204796
Kazakhstan,40.803009418254,47.63114418524
Kenya,15.273652968244,16.810060011449
Kiribati,0.061743131142403,0.059000012466656
Kosovo,2.047533085529,2.0752665172261
Kuwait,63.002556655622,53.920007200632
Kyrgyzstan,5.4243753971462,5.783501907835
Laos,2.6113657783368,2.6988222853944
Latvia,5.451116266829,5.6203857464966
Lebanon,22.598152339959,22.976141446623
Lesotho,0.72723959912792,0.71252605859299
Liberia,1.1876532478646,1.1645264048794
Libya,36.549387715863,32.662913052886
Lithuania,8.2831775936822,9.0524786607037
Luxembourg,8.3429879553855,8.3420423884466
Macau,2.0509366125818,2.5337946933583
Macedonia,3.0205046419566,3.1033230856476
Madagascar,2.8357390947778,2.7114312274327
Malawi,0.692180992347,0.87331305417867
Malaysia,95.438170672573,95.783986066242
Maldives,1.6230735331687,1.6519542825879
Mali,3.1643523821356,3.3873359648686
Malta,7.1104464044084,7.8216446637524
Martinique,2.7071943408771,2.6868437139906
Mauritania,2.6574338188022,2.6194332679019
Mauritius,4.0636784294987,4.3433264218242
Mexico,243.24154327466,251.76246416454
Micronesia,-,-
Moldova,2.5376486411044,2.5798427117115
